user_id,age,gender,country,city,signup_date,income_level,preferred_category,loyalty_tier
397733a8-8245-4997-ace4-bc8803225a1c,18,Female,MX,San Yuridia los altos,2026-04-13,medium,Electronics,bronze
bc80f054-017a-4a14-bfa0-16c258cf36c0,39,Male,ES,Cádiz,2023-04-26,high,Sports & Outdoors,bronze
237f1242-fad8-4d4a-88b7-44513d49a9e3,33,Female,SG,Port David,2023-03-07,low,Grocery & Gourmet,bronze
dd10107d-ae37-47c3-b158-e6728b98bcb2,18,Male,ES,Cádiz,2025-01-26,low,Grocery & Gourmet,bronze
ab684087-ecb9-4247-be26-55e053637db5,24,Male,AU,Lambury,2025-08-29,low,Grocery & Gourmet,bronze
bd56f3c4-80ce-49f2-8969-af3f1e777017,28,Male,US,North Tim,2026-03-11,high,Automotive,bronze
54c80f95-1865-4f53-831b-8f6f497b133c,53,Female,SE,Trollhättan,2024-04-27,medium,Home & Kitchen,bronze
d5070266-720a-4c64-af07-be594b8309be,44,Male,JP,北区,2024-12-06,medium,Clothing & Accessories,bronze
ef11b897-39f6-4779-a5ed-da1ca8661b92,32,Male,US,Sarahville,2025-12-13,low,Grocery & Gourmet,bronze
382ece2c-6a74-4c50-a54c-376a8d882b24,41,Male,US,South Lisa,2024-06-29,low,Home & Kitchen,bronze
6696b563-7cc3-4544-930e-8ad91a0214dc,18,Male,CA,Williamland,2023-06-03,medium,Home & Kitchen,bronze
825d2b01-7fff-479a-8727-fba39dddc360,30,Female,US,Moralesfort,2026-01-03,low,Beauty & Personal Care,bronze
2e641878-4647-47ca-b025-c26044488010,40,Male,KR,용인시 기흥구,2024-03-27,very_high,Electronics,bronze
29a65c5f-9f01-4f40-b217-fa61510ae83a,38,Male,US,Timothyport,2026-05-20,low,Home & Kitchen,platinum
89105e26-19da-40fc-ba6d-fd206fe0c2b4,30,Male,US,South Hannahland,2024-03-09,medium,Clothing & Accessories,bronze
cd1ab3b7-1838-479e-9f35-55e9d6b14601,36,Male,US,Watkinsland,2025-05-21,high,Clothing & Accessories,bronze
ce90374d-b7f0-4e2f-906f-b1938cd5b2a2,40,Male,DE,Leipziger Land,2026-03-24,very_high,Office Products,bronze
1fdfdce5-2849-4561-b8db-633ca4a39dec,36,Female,JP,長生郡一宮町,2024-03-20,medium,Electronics,bronze
35ee48ac-67f7-44c3-8b1e-ea7139c38772,45,Male,DE,Schwäbisch Hall,2024-10-09,medium,Clothing & Accessories,silver
b68f9863-ac36-40bf-94e5-ea350719b4f9,40,Male,US,South Sherishire,2024-10-13,medium,Clothing & Accessories,bronze
4671092d-ded6-4276-a781-8a509b937ca4,42,Male,CH,Val-de-Ruz,2025-02-06,low,Grocery & Gourmet,bronze
9ed141ae-ad9a-4deb-9b22-0aca8424a93f,55,Female,US,New Brandonchester,2024-08-02,low,Home & Kitchen,bronze
307de734-9d75-45e2-bb14-e57c9db0f818,45,Male,US,Jeremybury,2025-02-07,high,Electronics,bronze
394b31d3-05b3-40a6-b2d4-8b06d21468c8,55,Female,US,Lake Denise,2025-05-21,high,Electronics,bronze
72fb7c9b-4bd5-469d-8789-6cdd715edb7e,29,Female,GB,New Rachaelberg,2024-05-12,medium,Electronics,bronze
7d821576-a475-4a9e-b2e2-a132cd6ed326,18,Male,DE,Kaiserslautern,2025-05-16,high,Home & Kitchen,bronze
d0ce01d8-5ea4-4f37-abb6-1c81971f1845,34,Male,FR,Gros-sur-Mer,2024-01-07,medium,Clothing & Accessories,bronze
a14aff3a-1e11-4899-8e9c-67cdc36d2071,34,Female,US,Watersburgh,2024-03-19,medium,Clothing & Accessories,bronze
98b28323-04f8-453e-ad7f-212adacaffe1,52,Male,SE,Umeå,2023-06-25,medium,Clothing & Accessories,gold
e1b6cc51-7b57-495f-a37d-2f127f222f72,24,Female,US,West Edwardhaven,2026-01-15,very_high,Electronics,silver
f2f5f6e9-742b-4268-aee5-b7a642d0932e,35,Female,US,Catherinebury,2024-10-11,low,Grocery & Gourmet,bronze
f1b69724-78e8-4bbb-ab10-d4102229ce72,40,Male,IN,Kishanganj,2024-04-28,low,Beauty & Personal Care,bronze
ea851351-0b6d-4904-9f22-fd871c9ac9f6,37,Female,FR,Sainte Dorothéedan,2025-07-06,low,Toys & Games,bronze
5eb2b311-51e2-45d0-a6a0-078a922f3bb9,34,Male,MX,San Amalia los altos,2024-07-25,high,Electronics,bronze
8d6fb718-09ce-4cde-b933-ec022a8524e8,40,Male,GB,East Lukefurt,2024-12-27,very_high,Electronics,bronze
120566a8-b3b9-4556-936d-d101b7c9679c,48,Female,US,Williammouth,2024-07-30,low,Grocery & Gourmet,bronze
51206216-1ed4-4a9b-b8db-ecc547c06d44,53,Female,KR,고양시 일산서구,2024-04-02,low,Grocery & Gourmet,bronze
2eea1c3d-dddc-4138-ab04-8f399e06291d,36,Male,CA,Jorgeland,2026-05-02,very_high,Books,bronze
5b75ec3f-add0-48a8-98c1-714d974eeac7,27,Female,AU,Lloydton,2023-02-04,high,Automotive,silver
65f2bcd1-80d0-4dc2-ad9a-1e8a516cf750,53,Male,US,South Sarahview,2024-06-07,very_high,Automotive,bronze
26890dee-d8e8-4b34-b411-ea760d0f2074,24,Female,US,Jonathantown,2025-06-30,high,Electronics,bronze
f4f0debe-88f7-4b8b-bdf2-accc444b49eb,56,Male,MX,San Adriana los altos,2024-11-19,high,Electronics,bronze
8f030064-0569-44df-8c5f-702b7ecc82ea,51,Male,AE,Port Michael,2024-12-28,medium,Clothing & Accessories,bronze
e9b5902d-b1cb-4ad9-993f-e76337cbeef6,52,Female,KR,포천시,2025-04-02,low,Home & Kitchen,bronze
c5e61221-0002-4b77-bba0-e1e61e39270c,44,Female,ES,Teruel,2025-10-09,medium,Books,bronze
4603d843-4352-4415-abfd-3e522123e963,18,Male,CA,Harrisfurt,2023-08-05,medium,Clothing & Accessories,bronze
019e6f9e-fdc7-4741-bd8b-9f28023a812b,25,Prefer not to say,DE,Lobenstein,2023-05-24,medium,Clothing & Accessories,gold
4b403bf0-9d29-45f4-a1f3-ad38a5040732,39,Male,US,New Melissaville,2024-06-20,medium,Sports & Outdoors,bronze
55c3df0d-47e1-49f5-bb48-c6b49055c6c2,29,Female,IT,Ingria,2024-11-13,low,Clothing & Accessories,bronze
1c0d634a-fc03-45a4-acac-4f0f1d940fad,33,Female,JP,鎌ケ谷市,2025-12-04,medium,Clothing & Accessories,bronze
b0636494-5380-4b54-8652-e1b50b3e7ca5,43,Female,IN,Asansol,2023-02-10,medium,Books,bronze
d2346270-fe0d-4b2f-b072-080696760df0,34,Male,GB,Port Malcolmton,2025-05-25,high,Home & Kitchen,bronze
03280748-0d54-424d-9a57-5aae3ce75341,23,Female,US,Tamarastad,2024-06-23,low,Clothing & Accessories,gold
50733160-e0c3-4eb6-828d-6a98ef050da8,46,Female,ES,Ourense,2024-11-04,medium,Books,bronze
c41a3201-6f53-4873-bd29-ab7916ffe7a1,42,Male,KR,안양시,2025-03-18,medium,Sports & Outdoors,bronze
fcf9c526-b789-4428-99b9-2ec3733e5fac,33,Female,GB,Lake Ann,2024-01-22,low,Clothing & Accessories,bronze
51a6a9cf-15be-4645-82eb-62ff1c94d845,44,Male,US,Dawnport,2024-01-05,medium,Beauty & Personal Care,bronze
8e78a5a6-cc9f-4429-9d00-23ebfcaa1655,37,Male,DK,Dalby,2025-10-16,medium,Electronics,gold
67326fcd-96de-4c54-9500-75ca61134574,51,Female,IN,Panipat,2025-12-18,high,Electronics,platinum
b266ff0f-2955-4f30-9adf-f5ae1ff16831,38,Male,IN,Kakinada,2024-03-20,low,Beauty & Personal Care,bronze
f0437b46-0861-4f8a-a3cb-c7400e1cfe20,51,Female,SG,Lake Rita,2025-05-23,high,Electronics,bronze
26fdd19f-e78d-4bb0-840d-a9bbd284a6f1,18,Male,IN,Sangli-Miraj & Kupwad,2025-01-19,low,Grocery & Gourmet,bronze
3cd5de1f-557a-426d-9721-e73b7ad6aee6,41,Male,FR,Saint Henriette,2025-04-17,medium,Books,silver
23cd2f8a-af46-4b19-aa99-30b16445ff0a,32,Female,BR,Borges,2026-01-19,medium,Home & Kitchen,bronze
7f2c3046-79a1-4bb8-968e-89814f4fd2c2,27,Female,CA,Katrinabury,2025-04-19,low,Grocery & Gourmet,bronze
fd7e3992-35aa-42d7-8452-0490769a8b0e,49,Female,US,South Jonathan,2026-01-14,low,Beauty & Personal Care,bronze
64333e12-7961-43c6-83cc-e109a7d76460,46,Male,US,Jillside,2024-12-01,medium,Clothing & Accessories,bronze
0e601f04-fc88-474d-85e6-5a98b34b4b2c,18,Male,BR,Rezende do Amparo,2023-05-30,medium,Clothing & Accessories,silver
cc405277-76e3-4afe-92e9-0b12ca414c10,44,Female,US,East Davidborough,2023-10-31,medium,Home & Kitchen,bronze
6b807045-18cc-46d3-a45a-e26746e8b5a3,43,Female,SG,North Donald,2025-06-09,very_high,Home & Kitchen,silver
a3bbab08-643b-4ebc-82d2-4211da1733b6,28,Female,GB,New Yvonneland,2024-08-14,low,Clothing & Accessories,bronze
750ade25-c75c-42db-a85f-cf4b41ff0c2f,27,Female,AU,Chavezmouth,2024-11-29,high,Sports & Outdoors,bronze
654b3256-c60a-4600-907f-452abe293999,19,Male,US,Smithhaven,2025-09-18,very_high,Office Products,bronze
7ddfff4c-d37a-465a-bb98-a6ceca86b01f,32,Male,GB,Geraldinehaven,2025-05-18,low,Clothing & Accessories,bronze
2e2b5965-15ca-462f-97e9-9b7bdf85ed54,34,Male,GB,East Kathryn,2025-09-10,high,Automotive,bronze
05acd50b-6fd0-4a11-8793-32da15dd910e,45,Male,JP,千代田区,2023-04-09,very_high,Sports & Outdoors,silver
71a95fc8-56b2-40ea-b958-3f773df7e54f,39,Male,US,Emilyhaven,2026-03-24,low,Toys & Games,bronze
65bbbcc6-9278-43fb-9851-d41e9ac1e0f6,24,Female,GB,South Alexandrashire,2024-07-27,medium,Books,bronze
40bc98f1-328d-4f24-a454-030e744705b7,39,Female,SE,Falun,2025-08-17,high,Electronics,bronze
8014e213-6659-4e99-98df-9310203fceb0,33,Male,AU,Angelaport,2024-09-26,high,Home & Kitchen,bronze
5104513b-2ff9-4f18-81b1-0d112b794530,26,Female,IT,Ville Sur Nus,2024-01-11,high,Automotive,silver
f8bc6e8a-6097-4e13-a6c9-61cd0d8aa89a,19,Male,JP,横浜市保土ケ谷区,2025-02-26,medium,Books,bronze
79fc1b4c-953b-41fc-9e07-96a8bc2d07ac,43,Female,AU,Ashleyview,2023-07-09,low,Grocery & Gourmet,bronze
f7c2872c-cc77-44b5-9354-278fe9c30dfc,41,Female,GB,Alisonmouth,2023-05-01,high,Books,bronze
e0075e7a-4b2a-42ad-8d39-5457ec56490a,42,Female,GB,New Graememouth,2024-04-11,medium,Sports & Outdoors,bronze
2126bf20-3d14-44dd-878a-f5bc728e5b5d,28,Female,US,Lake Ryanmouth,2024-10-10,medium,Sports & Outdoors,silver
c0a5a4b2-6bf9-4d01-9bba-84095c19da81,38,Female,US,Port Danielmouth,2024-02-28,medium,Sports & Outdoors,bronze
7fa6fd9f-1037-40ef-9504-79c2856ce041,21,Male,DE,Ravensburg,2026-05-22,medium,Clothing & Accessories,bronze
6ac3acd0-abce-437d-86bb-76d361a47c2c,25,Female,DK,Ansager,2023-03-21,high,Home & Kitchen,bronze
09c0b606-6af2-440e-b090-aafdf7979e14,36,Female,FR,Saint Thierry,2026-01-23,medium,Books,bronze
bb7679f0-0063-4dba-a3d2-622509fc33dd,39,Male,GB,Griffithstown,2024-10-06,medium,Books,silver
b9f8ea24-943b-4f24-a366-5593e33ecf49,18,Female,NL,Urk,2025-10-02,very_high,Automotive,bronze
4d6b734a-8173-4d31-96e5-909b2b05e006,24,Male,GB,West Katherine,2026-03-04,medium,Electronics,bronze
b529bd3e-a2ad-4d8d-862d-8e7c6e192eb3,32,Female,US,Kristenview,2025-04-08,high,Automotive,bronze
a8b65b37-704c-4ba5-a29e-8bc22e7a5763,47,Male,US,Lake Richard,2024-12-30,medium,Electronics,bronze
8454be41-c726-458e-973e-309464e41618,27,Female,NL,Simpelveld,2025-05-24,medium,Beauty & Personal Care,bronze
383aab90-d172-4027-9294-9e9199178aee,38,Male,FR,Le Gallboeuf,2026-05-06,high,Automotive,bronze
07917d89-f82b-42c2-bec6-484f1fa138ec,39,Male,DE,Zerbst,2023-06-30,very_high,Automotive,silver
cfe910d0-228f-4bea-b144-d9bd34983ea6,33,Male,BR,Caldeira Alegre,2025-03-15,medium,Clothing & Accessories,bronze
85826686-4c0c-41ed-be23-23d9be1ead6a,39,Female,FR,Saint Alicedan,2024-12-12,high,Electronics,bronze
a44eed15-85fe-4c00-957d-c53b20a90410,21,Female,US,Lisaview,2025-12-05,medium,Electronics,platinum
0efd2436-835c-471c-b739-26fb7a156918,29,Male,FR,Pottier-sur-Bouvet,2023-08-10,high,Electronics,bronze
83f07ba0-fa2a-495a-9e62-992cce7b86b3,52,Male,US,Lake Isaac,2025-06-04,high,Automotive,bronze
914a76f8-cef5-47ca-b144-a9f996371897,53,Female,US,Owensfort,2024-05-09,high,Office Products,bronze
41636fac-54d7-4c25-baf4-37dab97a76bf,45,Female,CA,North Sarahburgh,2025-10-07,high,Books,bronze
2db90741-6f4c-445a-904b-639c37885303,48,Male,US,Port Johnmouth,2023-06-04,high,Office Products,bronze
39bc62d1-e4a7-4447-8fb9-3113e83ca254,18,Female,ES,Almería,2025-12-25,medium,Home & Kitchen,bronze
b4eef4d5-94f4-4446-9666-088aecb8d6cf,26,Female,US,Santiagoburgh,2023-01-04,high,Electronics,bronze
7149a108-5189-4ac2-bbc6-e749a7b20fb2,33,Male,US,Nicoleton,2026-02-08,medium,Sports & Outdoors,bronze
cbce2630-3ad6-4523-8de8-cdc9fe33cece,63,Male,GB,Stanleyview,2024-12-13,medium,Electronics,bronze
cf2538fb-6067-4bad-99e0-4377f3e1e031,33,Male,IN,Aurangabad,2026-03-20,very_high,Home & Kitchen,bronze
175f934b-db7b-49a5-9533-9a583d6bc77b,44,Female,US,Mariamouth,2023-02-03,medium,Books,silver
7c3f062b-e33e-4970-b8bc-eb3c881ab41c,40,Female,ES,Huelva,2026-03-16,low,Grocery & Gourmet,bronze
a55bc721-ca96-4f84-a8c9-cd5d8b219519,40,Female,GB,Annetteview,2025-02-18,high,Office Products,bronze
d317a983-8e82-4c2a-a327-f403258eee21,36,Non-binary,US,Smithburgh,2023-06-04,low,Toys & Games,bronze
247cd272-af70-40f4-bc36-de3d71e4ec48,23,Male,US,West Tammy,2026-05-17,high,Office Products,bronze
1e9e1e3e-a9ab-4e5a-83bb-a2b7e6df7352,18,Female,CH,Basel,2024-04-14,very_high,Automotive,bronze
a96a56a8-bdbd-43e5-9dfd-38f2b1881e90,50,Female,GB,Williamsfurt,2023-12-06,high,Sports & Outdoors,bronze
9fd996b6-2910-4eeb-999f-64c9ede0c74c,29,Female,GB,West Richardtown,2023-06-06,medium,Clothing & Accessories,bronze
5c9dcc21-23ce-451d-9e2a-cee11f55648e,18,Female,US,Coffeyborough,2025-01-21,very_high,Electronics,bronze
2856dd4b-bf1c-4558-9d48-1c4828c449cd,41,Male,CA,South Curtis,2025-07-11,medium,Sports & Outdoors,silver
42d0c69c-7ce4-41e1-b3f8-404dde93fa78,41,Male,US,Hoffmanview,2024-05-09,low,Clothing & Accessories,bronze
d8012a1f-29fc-4af8-8180-0983a842928d,44,Male,US,East Brianview,2025-07-31,high,Electronics,bronze
3b10e669-f509-4b45-94b4-caf2d67f2d7d,48,Female,JP,北区,2025-12-31,high,Sports & Outdoors,bronze
59d6bdac-d52a-4d09-985d-a3462105d3cd,26,Male,DK,Daugård,2024-11-10,high,Sports & Outdoors,silver
ab597c16-c2a5-4719-bd97-51cf14240a4f,26,Female,US,Timothymouth,2026-04-27,medium,Electronics,bronze
3eec1c46-d195-4890-be62-e631f76a000b,32,Male,US,Matthewton,2023-08-11,low,Grocery & Gourmet,bronze
cd9f2301-c01c-4e14-9b7d-95287eae34b2,45,Female,US,South Alexandra,2025-09-04,low,Clothing & Accessories,bronze
577d464c-cbfb-4f12-8653-b1034c1a227a,18,Male,CH,Olten,2025-09-12,medium,Sports & Outdoors,silver
b49f12d7-ccc1-4456-9b89-58107e69633a,37,Female,DE,Bad Langensalza,2025-03-06,high,Electronics,silver
8b8bd67f-58d0-4330-9e90-7dfa2bec6ec3,46,Male,US,Lake Joanne,2023-10-02,medium,Electronics,bronze
b5553658-e844-48f3-ae91-3453d0d1e223,46,Male,AU,North Lori,2025-02-19,low,Home & Kitchen,bronze
845e33f0-1aab-4df5-9a49-0a50fd5a4298,44,Male,GB,Kieranbury,2023-11-09,low,Grocery & Gourmet,bronze
82e55c2c-38db-43a4-bc9c-abb030bcbdb5,48,Female,US,Fernandezchester,2023-07-07,medium,Sports & Outdoors,gold
12a39891-b622-41b4-b7b1-178e0a24dfd1,18,Female,AE,South Jose,2025-02-16,medium,Home & Kitchen,bronze
636cf92d-fe99-447b-87e1-986a3a308a88,54,Female,US,West Stephanieport,2025-04-29,high,Automotive,gold
ae8e5f24-9153-4652-8990-42f46229f21a,40,Female,GB,Kayleighview,2025-11-19,very_high,Electronics,bronze
3e7da3a2-0bdc-45aa-a3dc-7979b6a99a08,51,Female,AU,Port Adam,2024-01-03,medium,Clothing & Accessories,silver
8490cb08-ca04-4046-a55c-3e1aca721f18,23,Female,DE,Demmin,2026-03-27,medium,Sports & Outdoors,gold
39b3fd28-b77e-4330-8456-a6d67dde83a3,18,Female,US,Patriciaburgh,2025-03-21,low,Grocery & Gourmet,bronze
d2efc807-2dd8-43a0-b358-ff223941ca6b,56,Male,FR,Saint Stéphanie,2025-06-08,medium,Electronics,bronze
6f59bd09-ba82-4517-8fc0-f121ce97f16e,26,Male,BR,Pacheco,2023-11-11,medium,Home & Kitchen,bronze
0c788c76-e87c-4d5a-9b6b-c39ed30270b8,33,Female,NL,Gaanderen,2025-11-17,medium,Clothing & Accessories,bronze
b33c8eba-7916-4b94-a08e-a98b0e41d77d,42,Male,US,East Edwardburgh,2025-06-22,medium,Books,bronze
434ae93c-95db-4a7c-b8c8-9502993b5ff7,45,Male,US,Pricestad,2023-12-07,high,Automotive,gold
9772be5e-847f-4cc1-988d-eaf46e0d3a7f,48,Female,SG,Maxshire,2025-01-03,high,Books,bronze
d2b3a0dc-4955-4e7a-8fb2-dd219a55c706,38,Male,IN,Patiala,2024-08-22,medium,Clothing & Accessories,bronze
4027b822-7e49-48f1-91b3-a079aa62b551,24,Female,GB,West Lauramouth,2026-05-30,medium,Clothing & Accessories,silver
600d3172-4239-4541-b58f-dcde6943d9ff,44,Female,BR,Oliveira,2026-05-16,medium,Electronics,silver
9c0fbd15-db0b-4cb7-8de4-e9554108200c,44,Male,US,Michaelchester,2025-04-12,low,Clothing & Accessories,bronze
f7f915ec-03ba-470f-9105-b6343f458706,18,Male,AE,West Stacey,2024-08-22,high,Books,silver
b102a678-cb9f-4099-afa1-1752130d5212,52,Male,AU,Laurenborough,2024-12-06,low,Home & Kitchen,bronze
ad56bc1d-138a-42ee-b191-50ce641bd9ef,18,Female,NO,New Dennis,2024-03-25,low,Grocery & Gourmet,bronze
78c2e287-0633-4a8b-8b16-37c98b0cdc9d,47,Female,DE,Herzberg,2025-10-20,medium,Clothing & Accessories,bronze
d294ba6f-6c97-494a-a236-4a7c29816010,29,Female,ES,Salamanca,2025-01-05,medium,Home & Kitchen,bronze
5a4b4431-2e35-4abc-a7c8-38de84a50e1a,44,Male,US,West Jonathan,2025-03-05,medium,Clothing & Accessories,bronze
55e3ce18-061b-4715-8ade-a4ca5351ac4f,42,Male,US,Seanfurt,2023-04-26,very_high,Electronics,bronze
ebd2a653-11f3-4003-b74c-fcf846f51c6f,36,Female,US,Wardmouth,2023-07-07,medium,Home & Kitchen,bronze
097625cc-7c93-4ab5-835f-4b241d3425cd,41,Female,DK,Kongerslev,2024-01-17,low,Home & Kitchen,bronze
8cb5e08c-2ae2-439a-84e8-47336ebfccd8,35,Male,IN,Naihati,2024-10-23,low,Grocery & Gourmet,bronze
18ba81ee-4687-4068-b498-ac179b2049d9,44,Male,GB,Welchstad,2024-10-22,low,Clothing & Accessories,bronze
24292ce3-203c-4881-a417-43944be51839,60,Male,US,Josephstad,2026-01-04,high,Automotive,bronze
9eec4511-7387-43f1-ac1b-a37bbe7d6446,21,Male,FR,Pasquier,2025-10-26,medium,Books,bronze
8eb077b1-f523-4506-94f3-7614d6e21f3e,18,Female,FR,Bourgeois,2025-05-28,medium,Clothing & Accessories,bronze
a0bc5d73-6b3c-4f5d-bef9-f52f870df259,31,Female,CA,New Steve,2023-03-29,high,Home & Kitchen,bronze
99397b55-229c-4086-91d4-0f90749a14e2,31,Male,BR,Ribeiro Verde,2025-02-27,high,Automotive,bronze
fc0989ce-94ad-464a-bc3a-15e7f9385185,32,Female,US,Port Aaron,2026-05-17,very_high,Automotive,bronze
d4a40b30-b258-4357-a325-e4bd1eb85fd2,26,Male,CA,North Scott,2024-12-31,medium,Electronics,silver
7d9ec65f-a192-4828-bd7f-1f3121a67f1a,46,Male,US,Port Brettfurt,2025-02-28,high,Sports & Outdoors,bronze
8d79e0b2-024c-4480-a1b9-807327d300ac,21,Male,US,Colleenborough,2023-04-29,medium,Sports & Outdoors,bronze
d57723d4-218a-47cb-bcea-1b2384a7f196,41,Male,US,Smithbury,2024-03-21,high,Office Products,bronze
996fece1-9804-4bc6-9663-54547aa58864,43,Male,ES,Salamanca,2025-04-27,very_high,Electronics,bronze
71e3e3e3-0004-4a08-84e9-81862aafb81d,39,Female,US,Randallfort,2026-01-20,medium,Clothing & Accessories,bronze
ffb903e5-71b9-4909-bef6-fc05ada63554,41,Female,US,Mcgrathfurt,2025-10-07,high,Sports & Outdoors,bronze
d0133e33-4285-487e-a891-b04c639f375b,46,Female,CA,West Gregorymouth,2025-12-22,high,Electronics,platinum
20bd9e90-7b72-438f-84a6-57ef7e33097b,37,Female,GB,New Brendamouth,2025-11-07,medium,Home & Kitchen,bronze
a77a7190-d2a8-4dad-9281-9a2c4808beaa,32,Male,NL,Gastel,2025-05-19,medium,Books,bronze
e03aa6dc-e5a6-4c51-afb1-a72db382a158,41,Male,IT,Pecetto Torinese,2025-02-06,high,Sports & Outdoors,bronze
78f26846-653f-4c95-a0cb-1ddd57ccaf98,43,Male,IN,Cuttack,2024-07-20,very_high,Books,bronze
c5842120-6d2c-4050-90f5-76b084b68f54,46,Male,US,Andrewmouth,2025-11-25,high,Clothing & Accessories,silver
adb71d96-19ef-4cb1-9057-445437b7bca5,18,Male,US,Timothystad,2024-10-18,medium,Home & Kitchen,gold
fef6ea65-85b0-4222-ac51-475fe11ee870,34,Female,US,West Ashley,2025-02-15,medium,Home & Kitchen,bronze
00709c00-b562-48e4-becb-23872b544b09,24,Female,FR,Sainte Marthe,2026-05-30,medium,Clothing & Accessories,silver
18b834de-3e06-4cda-b39e-1503300bc629,42,Female,US,West Jamie,2024-04-17,low,Beauty & Personal Care,bronze
3a9d215d-df0b-4b81-839f-cbb9ec4fa16c,44,Female,ES,Girona,2024-10-06,medium,Clothing & Accessories,bronze
ae84999c-14d6-4702-9806-96a8237457ea,33,Female,MX,San Mauro de la Montaña,2023-06-30,low,Home & Kitchen,silver
fc92b586-cdfa-4574-b8f2-0f4c00ed4af4,28,Female,BR,Vieira,2024-06-23,medium,Books,bronze
fd008008-5d0c-4849-bd5e-8223c43fc4dd,43,Female,GB,Danielsview,2026-02-19,low,Clothing & Accessories,bronze
66048c7b-1eb9-41ec-bccc-47aab9918c8e,35,Male,IT,Filicudi Porto,2024-03-30,medium,Clothing & Accessories,bronze
45147984-06b1-4233-8763-e28f2e606caf,52,Female,US,South Anne,2025-12-22,very_high,Sports & Outdoors,bronze
45c520f7-99d3-498c-a997-57f038b2ccf1,56,Female,AE,Wardfort,2025-02-11,low,Clothing & Accessories,silver
5708c685-4322-4470-8b35-8824774fbd44,47,Male,US,North Julie,2025-02-17,medium,Clothing & Accessories,bronze
5d440ce1-e4c6-4623-ab98-a56549a6d9b2,39,Female,IN,Bhusawal,2026-05-15,medium,Beauty & Personal Care,bronze
3f66993d-7c3f-4ff9-9697-44a68f894107,56,Female,US,Kyleberg,2024-11-25,medium,Home & Kitchen,bronze
17ad463f-a7d3-4dbd-b11e-fadce84e4bed,39,Female,AU,Susanview,2024-05-14,very_high,Home & Kitchen,silver
5c48e6d9-f3e1-4413-a8c5-ccbaa41a341c,31,Male,US,Mckinneybury,2025-06-08,medium,Electronics,bronze
0dd99813-b419-44b1-a810-697a84ede0a5,29,Male,US,Mortonborough,2025-01-03,high,Electronics,bronze
6eeafad9-69ac-4e11-a440-0c87bfba9cd5,28,Male,GB,South Caroline,2024-12-04,low,Grocery & Gourmet,silver
7d08b770-f41a-4f85-9752-737f49163ee8,36,Male,US,Lake Rebeccachester,2026-02-16,medium,Electronics,bronze
efd2c50c-a802-44e0-a47b-fed0578200d0,41,Male,US,New Kelly,2025-09-13,high,Electronics,bronze
c3a78b69-37f3-4184-aab8-755ece1b7040,20,Male,DK,Frøstrup,2024-09-28,low,Toys & Games,bronze
177b1ce0-519c-4781-9c37-2db942c6ce19,31,Male,US,Josephberg,2023-12-03,medium,Clothing & Accessories,bronze
760ff7c9-2424-4aa8-9c64-63ffbe544c22,38,Male,FR,Le Gall,2023-06-16,medium,Clothing & Accessories,bronze
fb15408a-343b-4c82-8c8f-d48920faeb0d,43,Female,US,East Michael,2024-03-02,very_high,Books,silver
53881e79-bed9-4c4c-97df-0a9e04a0693b,36,Female,BR,Araújo,2026-05-08,medium,Sports & Outdoors,bronze
97935f6f-1e63-4a9e-8c47-65109dda6ac9,39,Male,KR,부천시,2023-08-26,very_high,Office Products,bronze
93643ab7-0b68-4b0e-8888-92100c31acd9,22,Male,GB,West Beverley,2026-05-29,medium,Clothing & Accessories,bronze
265e8848-8b45-4bdc-bc05-cf7f30f29e57,26,Female,AE,Justinton,2025-05-28,medium,Clothing & Accessories,bronze
230d0846-8f7d-44a8-8910-171ccca51167,35,Male,AU,Ashleystad,2024-12-22,low,Home & Kitchen,bronze
1a088a58-bc0d-4927-9d92-525a966b5687,42,Female,FR,Sainte Raymondboeuf,2026-01-04,medium,Sports & Outdoors,bronze
61c774ad-e9aa-4b16-9c7a-55df198de3e0,39,Male,US,Melissaside,2024-05-12,low,Clothing & Accessories,bronze
3c6c25b1-f040-4eec-b2de-8d6d113d55d2,27,Male,AE,North Matthewchester,2023-05-14,medium,Beauty & Personal Care,bronze
8b2f2eba-c9d7-4190-990d-f42d01c8be8e,33,Female,SE,Sundsvall,2023-11-26,medium,Books,platinum
fad7bee6-a13a-4ffc-907f-b472327c763f,53,Male,US,North Ronald,2025-11-16,medium,Electronics,bronze
c5aa5cbf-235a-4113-bb09-ae26415cdb8f,42,Male,US,New Valerieview,2025-03-31,medium,Books,bronze
8cf57dfd-fd4a-4b54-82b0-7d7137cb8452,34,Male,US,Pamelaberg,2024-11-27,very_high,Electronics,silver
32e5c470-8458-4001-b7bd-3f985c25a398,25,Female,US,North Davidstad,2025-10-04,low,Clothing & Accessories,bronze
b4c2c850-74b6-4743-ab89-f8c2707f1730,28,Female,US,West Lisahaven,2024-12-10,very_high,Electronics,bronze
7b960c0c-3fbf-490a-ac9b-bae1decc465d,36,Female,AE,Ryanville,2024-11-30,high,Sports & Outdoors,bronze
2dae111a-a11a-44e1-8527-0c26dc0e3056,39,Female,SE,Trelleborg,2026-03-12,high,Electronics,bronze
15c64b05-b4ce-47ad-9f62-05b3d10fadc1,42,Male,GB,East Brandon,2025-03-22,medium,Books,bronze
05d55643-256a-4e53-af9f-28f0150c57d2,40,Male,US,Thomasland,2025-06-13,low,Beauty & Personal Care,bronze
