session_id,user_id,start_time,device_type,referrer_source,is_converted
96e589ae-4665-4b60-9c70-6b80ee868024,083fb62c-c22f-4fd5-82ad-1d2ffa866834,2024-09-01 12:17:20.000000847,desktop,organic_search,False
47e9792a-994c-4497-bca0-38d4d30008ed,083fb62c-c22f-4fd5-82ad-1d2ffa866834,2024-09-05 13:08:51.000000504,mobile,social_media,False
6b7fad1a-7990-4e86-ad5e-d53df32bf2a4,083fb62c-c22f-4fd5-82ad-1d2ffa866834,2024-09-10 06:25:30.000000104,mobile,referral,False
098d1ce3-5aa6-4147-bbe9-a8462c5ab661,0856583c-c89c-47ca-b399-ca2c63539cc4,2025-03-01 01:12:15.000000519,desktop,social_media,False
7ccce1a4-5ea7-4a40-80fe-2d9a184961ce,0856583c-c89c-47ca-b399-ca2c63539cc4,2025-03-01 17:40:32.000000953,desktop,organic_search,False
66012bf4-59de-43a6-9c6d-d9019f5e3682,0856583c-c89c-47ca-b399-ca2c63539cc4,2025-03-03 02:33:17.000000158,mobile,paid_search,True
730074d1-693c-43a4-85ca-b70e00042ea0,08875347-49c1-422b-ba49-0560765756ad,2026-05-26 20:59:25.000000767,desktop,referral,False
335c030d-f8aa-408a-b009-558475fccb01,088ad7f0-60c4-4176-ac42-c4e67f8fecd9,2025-10-04 12:28:19.000000770,mobile,organic_search,False
3fb647a5-8b42-4c5e-a149-a55a11ec5467,088ad7f0-60c4-4176-ac42-c4e67f8fecd9,2025-10-09 20:11:26.000000438,mobile,organic_search,False
184a6a7a-ed46-42aa-bedf-221d6b44fb2e,088ad7f0-60c4-4176-ac42-c4e67f8fecd9,2025-10-10 13:28:38.000000112,mobile,paid_search,False
f61ea1ad-9e6a-46b8-a4b9-82e7c60f8971,088ad7f0-60c4-4176-ac42-c4e67f8fecd9,2025-10-15 14:57:23.000000269,mobile,organic_search,False
b7d8b7fa-6137-43fe-9740-a846221a7444,08ab7d2b-321d-4aec-b92c-502d3a4a7429,2025-10-04 15:16:35.000000304,mobile,direct,False
58f4408f-4e62-4e52-8d77-9bb179acb274,08ab7d2b-321d-4aec-b92c-502d3a4a7429,2025-10-09 13:13:49.000000267,desktop,paid_search,False
79e72a5c-d7f2-4ebb-8ae2-44eae72ccbf3,08d503b2-22d6-4122-a9a9-1cac75e0b5ec,2026-05-02 17:36:06.000000560,desktop,direct,False
6e3e6e8e-792c-4fbe-8e16-df97937eb9db,08deea1d-a37d-4c7d-b23f-24e4100c6362,2025-07-26 14:00:07.000000423,mobile,social_media,False
c6f62f48-e78f-4591-9f24-442d55335e01,08deea1d-a37d-4c7d-b23f-24e4100c6362,2025-07-27 08:58:07.000000494,desktop,organic_search,False
66e398d7-2477-49f8-a634-8cf4e84dffbd,08deea1d-a37d-4c7d-b23f-24e4100c6362,2025-08-05 21:45:37.000000122,desktop,social_media,False
efb97d69-1046-449f-a569-d6ed2396c602,08dfefc1-2e93-4c2a-84d4-7b4c8acc342c,2024-03-07 09:41:43.000000938,desktop,social_media,False
3ceecd1b-4477-4b1d-a134-094048c1f7ff,08e340ec-5253-4641-889a-7dfbac38d834,2023-02-21 18:52:05.000000931,tablet,display_ad,False
5cd08617-f07d-496e-acd4-470bd9b8aa84,08f96a2e-f1c8-4762-a14a-8777150ee20b,2024-02-12 13:37:32.000000054,mobile,organic_search,False
86aa7276-adfa-4501-b031-82a1a7709385,08f96a2e-f1c8-4762-a14a-8777150ee20b,2024-03-07 01:19:28.000000864,mobile,paid_search,False
63ff9358-dd52-4284-948d-5ce42df40fd2,08f96a2e-f1c8-4762-a14a-8777150ee20b,2024-03-11 09:56:19.000000906,desktop,paid_search,False
cfd77155-1a10-4b1e-baec-a663d9a18e21,08f96a2e-f1c8-4762-a14a-8777150ee20b,2024-03-14 12:03:16.000000213,tablet,organic_search,False
47704592-2438-4ad0-bc1d-6fa4b7e0f0b7,08fa9e8c-74fa-42e9-81b4-64e1a155ab00,2024-05-29 22:39:55.000000209,desktop,organic_search,False
07025868-2418-4f23-916b-d91e3548bcc3,08fa9e8c-74fa-42e9-81b4-64e1a155ab00,2024-06-05 20:54:43.000000574,desktop,direct,False
43e94911-80ff-4089-9bb4-ead3d3e52adf,08fa9e8c-74fa-42e9-81b4-64e1a155ab00,2024-06-06 10:02:25.000000380,mobile,direct,False
e498b30c-e5a7-478d-b346-15bb4bef9d3d,090e1a12-03c1-45d2-9df5-d0877f6c8c65,2025-10-11 02:48:19.000000023,desktop,direct,False
b89d3de5-9578-4d6e-8416-2744ade0b0ee,0916c762-2688-431f-beb6-2bb3b2f76a33,2023-06-02 20:36:19.000000095,desktop,organic_search,False
07c590c3-43ad-432b-975a-e0a5d4b85065,0917e152-ab9a-42ca-892f-7b4a2d059832,2023-11-04 15:58:12.000000301,desktop,social_media,False
c1cbcc10-e75d-4b86-bfe0-c84517776046,0948edcb-ceb3-45a8-87b8-5d5a853f8551,2024-10-10 19:51:57.000000401,tablet,organic_search,False
741c38d1-c8db-4b09-af56-cccbf5833a84,0948edcb-ceb3-45a8-87b8-5d5a853f8551,2024-10-12 14:12:23.000000237,desktop,direct,True
156a6c13-0070-4045-98e0-810f75271aed,0948edcb-ceb3-45a8-87b8-5d5a853f8551,2024-10-16 08:58:33.000000319,mobile,social_media,False
620744bf-0d3c-402a-951b-c4dc48cf8d1b,09544d5c-727b-401d-ad9d-c0e1c3801af9,2024-12-07 22:17:16.000000100,mobile,social_media,False
c3f89fb4-a21e-4507-a9de-dd085f31e7e5,09544d5c-727b-401d-ad9d-c0e1c3801af9,2024-12-17 18:19:26.000000342,mobile,social_media,False
90b19d93-cffb-44f0-b2ba-da26942dd66f,0956862b-5a70-4031-af88-0115e0b7eaf4,2025-10-24 17:24:48.000000301,desktop,organic_search,False
9f7eaa9b-0618-45e5-b42c-72e5342ee1e8,0956862b-5a70-4031-af88-0115e0b7eaf4,2025-11-05 10:07:08.000000390,mobile,direct,True
0831ff6d-cdcd-4f13-8c32-33068f416d4b,0957e8ab-17db-4b71-8f86-b5444f783158,2025-08-28 19:25:59.000000768,mobile,direct,False
34b7977a-2b78-4b46-9752-c7062f1e2f4e,0957e8ab-17db-4b71-8f86-b5444f783158,2025-09-06 16:29:57.000000911,mobile,social_media,False
8192e76d-aaa1-4cd0-9eb8-1ebeec124249,097625cc-7c93-4ab5-835f-4b241d3425cd,2024-01-18 21:12:04.000000956,mobile,direct,False
9469a6ff-d757-4fb7-b200-07db631c9f7d,097625cc-7c93-4ab5-835f-4b241d3425cd,2024-02-02 08:22:55.000000639,desktop,display_ad,False
2ff172a4-a544-4ae5-bc4c-3fb575aaf7b7,0979de4b-fd5b-424d-922b-7b981206bebd,2023-07-21 11:43:00.000000834,desktop,social_media,False
762f3b8f-807e-4410-a17f-51ce4ff92d7a,097d1783-51c2-4eb9-930b-4254eefec571,2026-02-08 21:27:01.000000074,mobile,organic_search,False
c3b4c046-d6a8-40e5-8cce-c3f529220136,097d1783-51c2-4eb9-930b-4254eefec571,2026-02-16 15:46:59.000000902,desktop,direct,False
36e039e3-ec3d-4328-b235-6d2c36498f19,098edaf6-c571-4943-b17f-74aec40e6d5a,2025-10-21 00:10:49.000000722,mobile,organic_search,False
fa5263d9-8619-44e7-a794-a858d41501e3,098edaf6-c571-4943-b17f-74aec40e6d5a,2025-10-26 05:04:35.000000971,desktop,organic_search,False
faa74779-7606-472c-8ecb-37c57eac7df8,098edaf6-c571-4943-b17f-74aec40e6d5a,2025-11-08 14:37:50.000000614,mobile,social_media,False
eb28880b-5013-4012-a88c-dd9e855fd160,099313ef-8522-41a2-8cb2-26a174ebe688,2023-12-20 11:51:53.000000404,mobile,organic_search,False
f51c537e-c6df-425b-a22b-89b220f8f531,09a10bdb-05f8-4208-9e2f-38d18ddbd082,2026-02-13 20:22:27.000000170,desktop,paid_search,False
ba39e59e-eadb-4cb0-bcb2-a843c1567de9,09a10bdb-05f8-4208-9e2f-38d18ddbd082,2026-02-17 12:10:59.000000905,tablet,organic_search,False
5e6e3893-7198-4606-a5f5-5399c5a24751,09a10bdb-05f8-4208-9e2f-38d18ddbd082,2026-02-19 11:10:33.000000007,mobile,direct,False
b2047927-379e-4127-83a1-e027662e1c1f,09a26316-8d71-4477-a590-4ebbf9a0bd53,2025-01-02 06:50:31.000000749,desktop,direct,False
b3d835c0-bdfb-43af-ae87-723e37f24b7b,09a26316-8d71-4477-a590-4ebbf9a0bd53,2025-01-10 12:30:43.000000241,desktop,direct,False
1cdc0a57-91d7-49a8-b378-dae613de7a84,09a26316-8d71-4477-a590-4ebbf9a0bd53,2025-01-29 14:13:52.000000853,mobile,social_media,False
cb8736a5-17af-4a92-9975-d57c0b6da69e,09a26316-8d71-4477-a590-4ebbf9a0bd53,2025-01-31 09:11:40.000000603,desktop,social_media,False
4a54943d-bb6e-42cd-88c1-c22b8d4aa5b5,09a8bd0a-cb61-4ce6-bd63-e06d07eeb757,2025-10-04 10:53:47.000000692,desktop,organic_search,False
97e102c8-9112-411a-b929-dff4acf9fadb,09aed75c-f3e2-4c58-b140-9b228e3b4882,2024-01-22 06:31:42.000000092,mobile,direct,False
712a068e-1484-4571-9388-cb97db0cced2,09aed75c-f3e2-4c58-b140-9b228e3b4882,2024-02-15 10:18:52.000000272,mobile,email,False
fb05dc75-73de-4be0-ad3e-1a97935ebdf6,09aed75c-f3e2-4c58-b140-9b228e3b4882,2024-02-18 13:27:21.000000908,desktop,paid_search,False
79bc8419-08df-4ff1-ad90-730b0d79e470,09aed75c-f3e2-4c58-b140-9b228e3b4882,2024-02-22 18:39:17.000000117,mobile,direct,False
af44671a-d6a0-44ff-92bb-e60e425bead8,09aed75c-f3e2-4c58-b140-9b228e3b4882,2024-03-05 16:43:12.000000614,mobile,paid_search,False
05ba3010-5df0-4171-9ca1-47fbcee06405,09b4839f-6154-4bb6-aae8-5bdfc50af2d0,2025-07-09 22:31:49.000000640,mobile,organic_search,False
dafe04ca-c70e-4268-967c-874612a513f3,09b4839f-6154-4bb6-aae8-5bdfc50af2d0,2025-07-12 17:59:24.000000181,mobile,email,False
bdb3e4a1-2417-4f21-99d4-44fd8553d89a,09b4839f-6154-4bb6-aae8-5bdfc50af2d0,2025-07-17 08:13:46.000000257,desktop,direct,False
fb00bb0f-ba87-4a29-a59b-1b8472d4ea17,09b84751-237e-4b9b-ac9a-12d1150dd985,2025-10-30 09:09:51.000000788,mobile,organic_search,False
21ca16b7-de28-496b-a7f5-c607cda169c7,09bff665-28fa-4f17-8b76-01d7eea5fd67,2024-07-27 18:58:23.000000479,desktop,referral,False
6395417a-1380-4987-b452-1f248bdeacbd,09bff665-28fa-4f17-8b76-01d7eea5fd67,2024-07-28 16:27:18.000000582,mobile,direct,False
fe71fabe-6417-4e53-930a-34f654d38a7b,09bff665-28fa-4f17-8b76-01d7eea5fd67,2024-08-15 03:51:28.000000333,mobile,organic_search,False
53f01c11-1a34-4bf6-9ce4-658f9bcb6f81,09bff665-28fa-4f17-8b76-01d7eea5fd67,2024-08-22 14:16:18.000000512,mobile,social_media,False
1a9b1c2a-5060-4f2b-ba6d-7bbf89cf68b4,09bff665-28fa-4f17-8b76-01d7eea5fd67,2024-08-26 20:24:36.000000657,desktop,organic_search,False
80c7b52c-99e8-4138-94ad-f120899ede78,09bff665-28fa-4f17-8b76-01d7eea5fd67,2024-09-02 10:32:14.000000732,desktop,paid_search,False
0bab91c5-9aa4-46fa-8dbd-0ff24fa6f0ac,09bff665-28fa-4f17-8b76-01d7eea5fd67,2024-09-02 21:03:37.000000585,mobile,organic_search,False
f4abda82-0fa8-4e0f-839b-749212a30709,09bff665-28fa-4f17-8b76-01d7eea5fd67,2024-09-24 14:55:10.000000606,tablet,direct,False
28ff6af2-70cc-4f07-97d5-4e7a640fb434,09bff665-28fa-4f17-8b76-01d7eea5fd67,2024-10-02 18:58:40.000000780,mobile,email,False
c32d7efe-ad66-4d50-917b-a65b9a0701bd,09bff665-28fa-4f17-8b76-01d7eea5fd67,2024-10-10 13:51:55.000000216,mobile,email,False
8d45e797-fa46-4751-8797-b34ad0909b46,09bff665-28fa-4f17-8b76-01d7eea5fd67,2024-10-13 03:53:05.000000879,desktop,organic_search,False
5017683c-3233-4139-ab2f-d39fdc0c6cc6,09bff665-28fa-4f17-8b76-01d7eea5fd67,2024-10-17 13:36:29.000000689,mobile,organic_search,False
a5503eba-b340-49ca-aa6c-f25ccf313b37,09bff665-28fa-4f17-8b76-01d7eea5fd67,2024-11-05 19:13:59.000000978,desktop,organic_search,False
9578aab6-5f30-47e2-b5ea-09978341dabe,09c0b606-6af2-440e-b090-aafdf7979e14,2026-01-23 18:26:03.000000438,desktop,organic_search,True
4f7b7f01-444e-4094-86bb-4934d0162138,09c0b606-6af2-440e-b090-aafdf7979e14,2026-02-13 06:44:32.000000065,mobile,organic_search,True
c417f5a3-ac32-4156-9adb-7a9ac56362cb,09cc971e-c386-46e0-8935-429de607dfb0,2023-07-17 19:20:20.000000930,mobile,email,False
2bec3352-8ecb-4935-9fd0-76e890746c99,09d2a48e-581c-4ab4-a02a-827c8c917126,2024-01-16 13:32:23.000000019,mobile,organic_search,True
9e1aa0b9-b71b-4e45-9b40-06520c4687f0,09d2a48e-581c-4ab4-a02a-827c8c917126,2024-01-22 07:45:53.000000091,desktop,direct,False
1a0a6ac3-4af6-4b36-8dac-81c4bd3aa527,09d2a48e-581c-4ab4-a02a-827c8c917126,2024-01-25 04:26:05.000000614,desktop,email,True
4d126134-207b-457d-91bc-37689e37778d,09d2a48e-581c-4ab4-a02a-827c8c917126,2024-01-30 12:57:21.000000651,mobile,referral,False
230a8342-bd55-487a-9464-340b76291692,09d80429-b8df-4ecc-8bf8-893d8b243b73,2026-05-19 08:25:33.000000956,desktop,direct,False
106673ba-8eb3-4bec-96d0-176c370132f3,09d80429-b8df-4ecc-8bf8-893d8b243b73,2026-05-20 21:28:24.000000079,mobile,paid_search,True
71431727-458e-4b30-8d39-7d0bfae40c60,09d80429-b8df-4ecc-8bf8-893d8b243b73,2026-05-25 09:19:47.000000342,mobile,organic_search,False
dde2eed6-0770-4848-bc4f-c01ea0ce09d8,09e6cda9-42a6-4d6e-8cd0-044feb4f97a0,2024-04-10 21:25:58.000000170,desktop,paid_search,False
99275778-fa1f-4366-ae49-083c1057d4d7,09e6cda9-42a6-4d6e-8cd0-044feb4f97a0,2024-05-09 16:44:58.000000507,mobile,referral,False
77974558-fb7d-4f43-8146-476987b46d34,09e6cda9-42a6-4d6e-8cd0-044feb4f97a0,2024-05-14 10:17:02.000000882,desktop,paid_search,False
156dc5b6-4ff5-449a-9d3d-ff1e504561bb,09e6cda9-42a6-4d6e-8cd0-044feb4f97a0,2024-06-11 17:59:51.000000697,mobile,direct,False
bc32555d-8df3-43fe-81d4-659143cb1bb1,09e6cda9-42a6-4d6e-8cd0-044feb4f97a0,2024-06-21 14:04:47.000000126,mobile,direct,False
98569437-e7d7-4ee7-8cb0-94ff0e2c0bb7,09f5c9f9-bd98-41a4-9325-1f15424ed182,2024-07-02 14:32:26.000000404,mobile,social_media,True
f8ba2aa8-bc7b-46c9-aa36-d349c8ac0579,09f5c9f9-bd98-41a4-9325-1f15424ed182,2024-07-15 14:58:21.000000185,mobile,paid_search,False
9e596cc9-edb8-488c-b55e-a52026468d38,09f5c9f9-bd98-41a4-9325-1f15424ed182,2024-07-15 21:46:33.000000815,mobile,direct,False
f947e560-540a-4c15-ac0c-94c8a78864a4,09f8b624-b167-40cb-bf06-9d76155c3224,2026-01-24 12:55:10.000000829,mobile,direct,False
f789ee32-d806-4c50-929b-058d2b3ccfb2,09fa4793-0575-4c05-82cb-d717a5dc9f87,2024-05-26 07:11:37.000000180,tablet,organic_search,False
8ad286df-4c63-451b-a97f-804f194a3812,09fae053-4113-4f47-a48d-46b9af3d35ff,2025-09-23 22:49:11.000000135,mobile,email,False
9c6278ba-9065-44fc-a168-abc29ae526fa,09fd2213-fcff-4c0c-b615-42033b9a3a6a,2023-02-15 14:20:00.000000380,desktop,organic_search,False
e4c08404-3c2f-4255-a939-4d20a41bc388,0a18d523-99fa-4d51-a7fe-e6f06c64f9cc,2024-08-09 00:58:19.000000354,mobile,organic_search,False
3c1ffdcd-51d0-4230-be36-1fa523a4f665,0a1bee8a-594d-4d00-a2a3-d7a1ae474380,2024-04-15 06:34:08.000000704,desktop,paid_search,False
f5c32ff4-1404-4d64-a747-44432b54e6ec,0a1bee8a-594d-4d00-a2a3-d7a1ae474380,2024-04-21 10:04:33.000000017,desktop,direct,False
09e77663-bd0b-48c4-b9d1-ef85a9786ad4,0a1bee8a-594d-4d00-a2a3-d7a1ae474380,2024-04-22 22:16:15.000000577,mobile,direct,False
6db83cf1-83b6-444c-aba6-b71177133f46,0a1dc8fb-a0b0-450d-8c00-7855d9e90cee,2024-06-11 13:20:53.000000536,mobile,social_media,False
ae1273ae-8224-4a82-998b-9396de7eede2,0a1dc8fb-a0b0-450d-8c00-7855d9e90cee,2024-07-07 15:40:01.000000210,mobile,organic_search,False
328f2362-2a3e-491c-8c30-b67762896008,0a228033-51c1-4cae-a52c-dbc7ca704df6,2025-01-24 04:49:38.000000138,desktop,email,False
ba36de7c-34fe-4515-adaf-eef0ad97279a,0a228033-51c1-4cae-a52c-dbc7ca704df6,2025-02-08 02:06:30.000000713,desktop,direct,False
9d1cd86c-ac78-41ec-810c-5b1c5fed2601,0a228033-51c1-4cae-a52c-dbc7ca704df6,2025-02-13 10:57:21.000000685,desktop,organic_search,True
5234329d-45d0-4659-90a2-285ad673e75d,0a228033-51c1-4cae-a52c-dbc7ca704df6,2025-02-17 12:32:38.000000650,desktop,organic_search,False
c858c46f-f0fb-4993-9ed6-23d62cba0d4f,0a24e070-0ea6-4646-b2b7-dc4e2db25eb0,2025-11-17 06:35:16.000000570,desktop,social_media,False
b34df6bc-8ba0-417b-bea6-9db5d5e7c29d,0a24e070-0ea6-4646-b2b7-dc4e2db25eb0,2025-11-21 12:19:42.000000062,mobile,social_media,False
6630636a-7014-4904-bb61-d9046ccffa10,0a24e070-0ea6-4646-b2b7-dc4e2db25eb0,2025-11-21 19:00:56.000000627,mobile,direct,True
8d4757d5-8ed8-4679-bfc1-219e817a8c56,0a24e070-0ea6-4646-b2b7-dc4e2db25eb0,2025-11-23 22:26:04.000000311,tablet,paid_search,False
ad19449a-0341-4509-82a7-eb3974a034f7,0a24e070-0ea6-4646-b2b7-dc4e2db25eb0,2025-12-14 20:43:03.000000290,mobile,organic_search,False
a21a53a6-a9ad-4bc3-9b49-ceefe28b36a3,0a31fe37-98f8-4a60-82d9-5c0d5074a778,2026-02-27 15:13:05.000000479,mobile,direct,True
0fa03dc0-ea2c-4dd8-b7ee-2361c46eba17,0a31fe37-98f8-4a60-82d9-5c0d5074a778,2026-03-07 18:12:54.000000074,mobile,referral,False
9b66902e-fdca-4cc4-8026-9ba0edecfd5a,0a31fe37-98f8-4a60-82d9-5c0d5074a778,2026-03-18 09:57:00.000000380,mobile,referral,False
62c349d2-c83b-41b3-a111-acd1a476c8eb,0a3a88d3-1847-47e5-a6f6-8e59413e02bd,2023-10-08 08:57:01.000000918,mobile,email,False
088d16f0-f08e-42dd-9526-6fe42c25b125,0a3a88d3-1847-47e5-a6f6-8e59413e02bd,2023-10-13 22:19:20.000000805,mobile,social_media,False
3ecce4cb-e7a4-4db9-887a-10e92262766e,0a3a88d3-1847-47e5-a6f6-8e59413e02bd,2023-10-14 13:48:37.000000332,mobile,email,False
16820965-8699-406d-b43f-acaf52115b89,0a3a88d3-1847-47e5-a6f6-8e59413e02bd,2023-10-25 18:20:48.000000670,tablet,direct,False
d3510845-78ce-4280-b5db-cb04a6eeebee,0a419492-52f6-437a-8576-0fb9ddc824c5,2024-10-14 04:36:35.000000017,mobile,direct,False
592f3968-084d-47c6-a716-6b06bfb96aa4,0a419492-52f6-437a-8576-0fb9ddc824c5,2024-10-24 14:26:28.000000557,mobile,organic_search,False
3a0a2732-c558-4b3b-8d8d-d7e7c41c3c92,0a419492-52f6-437a-8576-0fb9ddc824c5,2024-10-27 09:01:47.000000149,desktop,paid_search,False
762bf5e0-1b40-4b37-94d6-0382bebfa90a,0a419492-52f6-437a-8576-0fb9ddc824c5,2024-11-02 04:49:10.000000768,mobile,direct,False
f2c70a8e-3786-4753-bd3f-7f8ca910c7e4,0a419492-52f6-437a-8576-0fb9ddc824c5,2024-11-02 08:30:40.000000583,mobile,referral,False
6f888cce-c15d-424c-aadf-238decbddf0a,0a419492-52f6-437a-8576-0fb9ddc824c5,2024-11-04 12:06:34.000000133,mobile,social_media,False
403f26a3-a7ca-4b56-83a5-a5b3f21108b0,0a480501-4d4d-4090-b988-bd2c37369cea,2025-03-19 18:00:56.000000240,desktop,direct,False
aa3687ec-35e4-42d5-af83-53e8ddb4f742,0a480501-4d4d-4090-b988-bd2c37369cea,2025-03-22 14:11:29.000000036,mobile,organic_search,False
4324b3d9-ce7b-437c-93b2-a675835060d6,0a6aa3ef-069b-4bfa-9ced-5905bfc3b7be,2024-11-29 14:21:43.000000544,mobile,organic_search,False
f78e409f-9ad0-4455-9590-fe3096f37033,0a6aa3ef-069b-4bfa-9ced-5905bfc3b7be,2024-11-30 05:59:10.000000972,mobile,organic_search,True
1e6a3f5e-4436-4d0f-9279-016177217444,0a6aa3ef-069b-4bfa-9ced-5905bfc3b7be,2024-12-10 08:05:44.000000480,desktop,direct,False
92f5bc3e-2c89-4fdd-9b23-307cb03115b3,0a6aa3ef-069b-4bfa-9ced-5905bfc3b7be,2024-12-11 21:48:59.000000173,mobile,direct,False
c98cf867-f445-4141-bd70-6db749f33880,0a6aa3ef-069b-4bfa-9ced-5905bfc3b7be,2024-12-13 20:20:07.000000116,mobile,organic_search,False
e41ac5f3-5bb1-4c07-811f-158621b5652d,0a6aa3ef-069b-4bfa-9ced-5905bfc3b7be,2024-12-17 18:37:39.000000623,mobile,direct,False
80762429-e9fd-4580-b5c0-d3311b33ec56,0a6aa3ef-069b-4bfa-9ced-5905bfc3b7be,2024-12-29 20:34:23.000000556,mobile,email,False
44c9ab85-42c6-4011-9d5a-306c57c47389,0a6b529a-e55f-4344-b36c-5ebbd3ff985c,2026-03-10 13:57:23.000000025,desktop,referral,False
27a9af15-3c57-4106-8e93-eb9b96a7fd20,0a732e00-b6af-448b-ab16-9229c971b7e8,2023-09-02 14:35:28.000000066,desktop,organic_search,False
211a69da-da73-485d-8783-db4815e6e3f1,0a98f21c-4ef6-4de1-9613-4fae842d13ca,2025-03-09 12:53:20.000000901,mobile,organic_search,False
1278a47f-117b-478f-93c4-9fc2a35a56a7,0a9e4a8d-e907-49dd-9968-4ed682481dd2,2025-03-02 15:04:59.000000674,mobile,referral,False
46e8834f-97ea-4ebe-8def-22594752dad5,0a9e4a8d-e907-49dd-9968-4ed682481dd2,2025-03-02 20:51:27.000000003,mobile,display_ad,False
cd589649-4a72-4854-b597-73c3b9fac108,0a9f077e-952f-4800-9750-c9fa4817ec41,2024-12-04 11:19:08.000000588,desktop,direct,False
808086c9-6d52-485d-9c05-8e022f67464e,0a9f077e-952f-4800-9750-c9fa4817ec41,2024-12-04 15:47:21.000000044,mobile,organic_search,False
66bc0276-0cd0-4962-a792-76e87efae8aa,0a9f077e-952f-4800-9750-c9fa4817ec41,2025-01-04 01:44:31.000000326,mobile,organic_search,False
1c745b6f-d176-41fb-b216-e9b1571efc8d,0a9f077e-952f-4800-9750-c9fa4817ec41,2025-01-10 22:27:31.000000349,desktop,organic_search,False
6f596a6a-6ce7-4fd5-a6b6-05f8188abbe6,0aa44ccc-355a-4f98-9328-51c49a6bcae8,2024-10-18 02:50:16.000000297,mobile,social_media,False
5d36cf06-db84-4f16-ae34-44948c529783,0aa44ccc-355a-4f98-9328-51c49a6bcae8,2024-10-31 21:37:44.000000970,mobile,organic_search,False
34fbf86d-5179-4f9f-a19d-56bb9127b0e8,0abf5b04-24ed-4381-8f05-bff8ba9c3f87,2024-12-25 09:20:34.000000784,desktop,organic_search,False
2d5f0337-f219-4615-998b-e99a94f11807,0abf5b04-24ed-4381-8f05-bff8ba9c3f87,2024-12-27 14:00:26.000000913,desktop,social_media,False
d8e84581-0259-424b-9e02-d299686ace91,0abf5b04-24ed-4381-8f05-bff8ba9c3f87,2024-12-30 08:28:36.000000892,mobile,referral,False
d16e7db2-8e61-44dd-9951-96f81d199a31,0abf5b04-24ed-4381-8f05-bff8ba9c3f87,2024-12-30 21:08:58.000000892,desktop,direct,False
e4a19436-a2b1-4783-83d4-e8c6e6add7e4,0abf6185-388a-4449-9e33-d5f5c63ec0ec,2025-07-10 21:22:29.000000089,mobile,social_media,False
7fc2f233-f2ce-48b4-ad78-02a6795bc81f,0abf6185-388a-4449-9e33-d5f5c63ec0ec,2025-07-11 13:45:06.000000446,desktop,organic_search,False
a4769084-7c3b-4c24-94aa-92d97ab44af6,0abf6185-388a-4449-9e33-d5f5c63ec0ec,2025-07-14 16:45:16.000000612,tablet,organic_search,False
5ec5b4c8-83f5-43f5-b8c5-480a894cb7e0,0abf6185-388a-4449-9e33-d5f5c63ec0ec,2025-07-22 14:33:38.000000893,mobile,direct,False
9f655d19-fe38-4d18-889f-73b7f845451c,0ad0bceb-503a-44ee-a5d3-6e1ee4bfdcf6,2025-10-25 18:40:35.000000375,mobile,direct,False
7acc4904-df6f-40c8-9a7c-c38cb7ff5d2f,0ae12b0d-c386-4668-9fef-676f4ab93216,2025-06-11 20:00:38.000000858,mobile,social_media,True
634358b0-b8ac-4bd9-a3f4-981d42b46a6b,0ae12b0d-c386-4668-9fef-676f4ab93216,2025-06-19 12:48:50.000000102,mobile,social_media,False
615c2299-958b-4ff1-a155-a2f4b05162a6,0ae941ad-ccb9-4afa-b8e6-e8aaca19126f,2025-02-06 12:16:37.000000204,desktop,paid_search,False
e7d26ed4-7b7a-4ca9-a333-3ae94bcfda31,0ae941ad-ccb9-4afa-b8e6-e8aaca19126f,2025-02-07 22:30:29.000000343,mobile,social_media,False
cfdaacde-ecd8-4b8a-a882-a320a5e1daf2,0ae941ad-ccb9-4afa-b8e6-e8aaca19126f,2025-02-21 15:23:44.000000879,mobile,paid_search,False
b0d32ef8-dc35-4a8d-8c71-45a4208cc7e9,0aea0b78-2b17-4b0c-b633-1ff7aa361a74,2024-08-04 17:43:37.000000527,desktop,direct,False
8fe3a788-a487-41ac-b961-a82d097444a7,0aea0b78-2b17-4b0c-b633-1ff7aa361a74,2024-08-13 11:04:13.000000975,mobile,social_media,False
0a65fadc-f8c9-48d0-9abe-76a82d561d33,0aea0b78-2b17-4b0c-b633-1ff7aa361a74,2024-08-17 17:53:34.000000466,desktop,paid_search,False
101350f5-f540-451a-8c3c-e84cf5b803b1,0aea0b78-2b17-4b0c-b633-1ff7aa361a74,2024-08-27 15:46:45.000000188,tablet,display_ad,False
d04fcbe9-1fd8-410c-99fb-0459cb28e4c2,0af1f83f-d04b-4c52-b53e-d241f4e8e4b7,2024-09-02 13:52:08.000000922,mobile,social_media,False
9ca6d0f1-0457-4bcd-81dd-ab531f81757e,0af1f83f-d04b-4c52-b53e-d241f4e8e4b7,2024-09-05 09:39:46.000000284,mobile,organic_search,False
eba75f10-beb1-4418-8d74-76b75cfef8dc,0af1f83f-d04b-4c52-b53e-d241f4e8e4b7,2024-09-08 17:34:24.000000537,desktop,direct,False
40cdac70-00b4-49b5-a7c7-0e0cc8050669,0af60ac0-c9a9-47d3-9263-546b04188df0,2024-01-28 20:05:40.000000364,tablet,organic_search,False
6934bf99-43e8-4dc6-9639-b4adcad5157a,0af7a5cc-644c-482e-814e-9e0e11859587,2024-12-19 06:45:23.000000747,desktop,direct,True
438a1576-04b6-4149-b460-60d1ee1322b1,0af7a5cc-644c-482e-814e-9e0e11859587,2024-12-27 02:39:02.000000573,mobile,direct,False
